iters cors rmsds mean_rmsd id status
10000 0.504761904761905 0 0.955 1ZC5 TRUE
10000 0.333333333333333 1.444 0.963 2M4W TRUE
10000 0.219047619047619 0.647 3.53533333333333 2M5U TRUE
10000 0.340659340659341 0 5.00966666666667 2NCI TRUE
10000 0.123809523809524 0.784 5.56033333333333 2MEQ TRUE
10000 0.466666666666667 0.781 2.18833333333333 2N7X TRUE
10000 0.276190476190476 0 0.567 2LP9 TRUE
10000 0.238095238095238 0 1.236 2LPA TRUE
10000 0.626373626373626 0 0.975333333333333 2Y95 TRUE
10000 -0.123809523809524 0 7.59466666666667 2N6S TRUE
