iters cors rmsds mean_rmsd id status
1 1000 0.752380952380952 0 0.955 1ZC5 TRUE
2 2000 0.580952380952381 0 0.955 1ZC5 TRUE
3 3000 0.40952380952381 0 0.955 1ZC5 TRUE
4 4000 0.619047619047619 1.013 0.955 1ZC5 TRUE
5 5000 0.447619047619048 1.013 1.264 1ZC5 TRUE
6 6000 0.428571428571429 1.013 0.955 1ZC5 TRUE
7 7000 0.638095238095238 0 0.955 1ZC5 TRUE
8 8000 0.390476190476191 1.013 0.955 1ZC5 TRUE
9 9000 0.428571428571429 1.013 0.955 1ZC5 TRUE
10 10000 0.447619047619048 1.013 0.955 1ZC5 TRUE
11 1000 0.274725274725275 7.009 3.79266666666667 2LUN FALSE
12 2000 0.318681318681319 7.009 3.79266666666667 2LUN FALSE
13 3000 0.296703296703297 7.009 3.79266666666667 2LUN FALSE
14 4000 0.296703296703297 7.009 3.79266666666667 2LUN FALSE
15 5000 0.318681318681319 7.009 3.79266666666667 2LUN FALSE
16 6000 0.296703296703297 7.009 3.79266666666667 2LUN FALSE
17 7000 0.296703296703297 7.009 3.79266666666667 2LUN FALSE
18 8000 0.318681318681319 7.009 3.79266666666667 2LUN FALSE
19 9000 0.318681318681319 7.009 3.79266666666667 2LUN FALSE
20 10000 0.340659340659341 7.009 3.79266666666667 2LUN FALSE
21 1000 0.358974358974359 0.482 0.963 2M4W TRUE
22 2000 0.307692307692308 0.482 0.481666666666667 2M4W TRUE
23 3000 0.333333333333333 0.482 0.481666666666667 2M4W TRUE
24 4000 0.358974358974359 0.482 0.481666666666667 2M4W TRUE
25 5000 0.384615384615385 0.482 0.481666666666667 2M4W TRUE
26 6000 0.384615384615385 0.482 0.481666666666667 2M4W TRUE
27 7000 0.435897435897436 0.482 0.481666666666667 2M4W TRUE
28 8000 0.358974358974359 0.482 0.481666666666667 2M4W TRUE
29 9000 0.384615384615385 0.482 0.481666666666667 2M4W TRUE
30 10000 0.41025641025641 0.482 0.481666666666667 2M4W TRUE
31 1000 0.296703296703297 0 2.55566666666667 2MNC TRUE
32 2000 0.362637362637363 0 1.69266666666667 2MNC TRUE
33 3000 0.362637362637363 0 2.55566666666667 2MNC TRUE
34 4000 0.340659340659341 0 2.55566666666667 2MNC TRUE
35 5000 0.296703296703297 0 2.55566666666667 2MNC TRUE
36 6000 0.252747252747253 0 2.55566666666667 2MNC TRUE
37 7000 0.318681318681319 0 2.55566666666667 2MNC TRUE
38 8000 0.296703296703297 0 2.55566666666667 2MNC TRUE
39 9000 0.274725274725275 0 2.55566666666667 2MNC TRUE
40 10000 0.296703296703297 0 2.55566666666667 2MNC TRUE
41 1000 -0.00952380952380952 3.122 7.42533333333333 2N6T FALSE
42 2000 -0.0476190476190476 10.08 8.80066666666667 2N6T FALSE
43 3000 0.219047619047619 3.122 3.90333333333333 2N6T FALSE
44 4000 0.314285714285714 3.122 3.90333333333333 2N6T FALSE
45 5000 0.2 3.122 3.90333333333333 2N6T FALSE
46 6000 0.314285714285714 3.122 1.55033333333333 2N6T FALSE
47 7000 0.257142857142857 3.122 1.55033333333333 2N6T FALSE
48 8000 0.352380952380952 3.122 1.55033333333333 2N6T FALSE
49 9000 0.333333333333333 3.122 1.55033333333333 2N6T FALSE
50 10000 0.238095238095238 3.122 3.90333333333333 2N6T FALSE
51 1000 0.2 4.358 3.113 2M5U FALSE
52 2000 0.295238095238095 4.358 3.113 2M5U FALSE
53 3000 0.238095238095238 4.358 3.113 2M5U FALSE
54 4000 0.295238095238095 4.358 3.113 2M5U FALSE
55 5000 0.238095238095238 4.358 3.113 2M5U FALSE
56 6000 0.238095238095238 4.358 3.113 2M5U FALSE
57 7000 0.295238095238095 4.358 3.113 2M5U FALSE
58 8000 0.314285714285714 4.358 3.113 2M5U FALSE
59 9000 0.276190476190476 4.358 3.736 2M5U FALSE
60 10000 0.295238095238095 4.358 3.113 2M5U FALSE
61 1000 0.371428571428571 1.945 3.60266666666667 2MXL TRUE
62 2000 0.485714285714286 1.077 4.578 2MXL TRUE
63 3000 0.390476190476191 4.237 3.35866666666667 2MXL FALSE
64 4000 0.542857142857143 0 2.95433333333333 2MXL TRUE
65 5000 0.466666666666667 3.024 2.01533333333333 2MXL FALSE
66 6000 0.447619047619048 0 3.35866666666667 2MXL TRUE
67 7000 0.333333333333333 4.237 3.35866666666667 2MXL FALSE
68 8000 0.466666666666667 3.024 4.36666666666667 2MXL FALSE
69 9000 0.333333333333333 5.839 3.35866666666667 2MXL FALSE
70 10000 0.485714285714286 4.237 4.007 2MXL FALSE
71 1000 0.123809523809524 2.836 4.35966666666667 2N6W TRUE
72 2000 0.0666666666666667 2.836 4.35966666666667 2N6W TRUE
73 3000 0.0857142857142857 6.502 5.98633333333333 2N6W FALSE
74 4000 0.2 6.502 5.98633333333333 2N6W FALSE
75 5000 0.0666666666666667 6.502 5.98633333333333 2N6W FALSE
76 6000 0.2 6.502 5.98633333333333 2N6W FALSE
77 7000 0.2 6.502 5.98633333333333 2N6W FALSE
78 8000 0.2 6.502 5.98633333333333 2N6W FALSE
79 9000 0.2 6.502 5.98633333333333 2N6W FALSE
